id,adoption,no outcome,transfer
65141,0.7961680889129639,0.08366601169109344,0.12016584724187851
5897,0.015078496187925339,0.236614391207695,0.7483071088790894
16821,0.36033907532691956,0.22418613731861115,0.4154748022556305
70406,0.6260728240013123,0.12355682998895645,0.2503702938556671
32933,0.5030789375305176,0.1068991869688034,0.3900218605995178
51500,0.3827672302722931,0.11578425019979477,0.5014485120773315
44678,0.28303465247154236,0.32773473858833313,0.3892305791378021
57755,0.48991912603378296,0.15384069085121155,0.3562402129173279
76291,0.6532899141311646,0.04501083865761757,0.3016992211341858
60542,0.37102800607681274,0.273417592048645,0.35555440187454224
5073,0.7847533226013184,0.12493257224559784,0.09031414985656738
55659,0.40744748711586,0.33148255944252014,0.2610699534416199
76150,0.5329419374465942,0.061023369431495667,0.4060346782207489
12785,0.19621920585632324,0.13605095446109772,0.6677297949790955
28507,0.3715561032295227,0.2731274366378784,0.3553164601325989
38574,8.840490481816232e-4,0.9963781237602234,0.0027378483209758997
33129,0.8354197144508362,0.03367367386817932,0.1309066116809845
2649,0.4251483082771301,0.26749786734580994,0.3073538541793823
24781,0.42202869057655334,0.3326917290687561,0.24527956545352936
58305,0.18236342072486877,0.47724056243896484,0.34039604663848877
25205,0.27745747566223145,0.41575831174850464,0.3067842721939087
17939,0.031487081199884415,0.4800589382648468,0.4884539842605591
52137,0.006729072891175747,0.9496729969978333,0.04359791800379753
37582,0.7556313872337341,0.16034162044525146,0.0840270072221756
68407,0.49173036217689514,0.09590315818786621,0.4123665392398834
42090,0.3119771480560303,0.07350319623947144,0.6145196557044983
36400,0.11623154580593109,0.2958497703075409,0.5879186987876892
3621,0.8736293315887451,0.03307811915874481,0.09329255670309067
12379,0.5821351408958435,0.26572662591934204,0.15213826298713684
2663,0.9460986256599426,0.01552293449640274,0.03837849572300911
15539,0.007481633219867945,0.174030601978302,0.8184877634048462
69110,0.5845736265182495,0.0734378844499588,0.3419884741306305
20719,0.7849860191345215,0.12676453590393066,0.08824943006038666
41954,0.8553548455238342,0.08218537271022797,0.06245974823832512
36817,0.5503673553466797,0.26195797324180603,0.18767470121383667
6178,0.06918879598379135,0.19462817907333374,0.7361829876899719
14335,0.21316084265708923,0.4879101514816284,0.29892900586128235
33828,0.03325756639242172,0.12189611047506332,0.8448463082313538
56559,0.4923858344554901,0.08178473263978958,0.4258294105529785
72524,0.7075484395027161,0.13839060068130493,0.15406100451946259
63065,0.7992262244224548,0.07989682257175446,0.12087691575288773
24610,0.73082035779953,0.04903465509414673,0.22014500200748444
48996,0.7308992743492126,0.11466309428215027,0.1544376015663147
17022,0.44092485308647156,0.034940868616104126,0.5241342782974243
15622,0.2484186589717865,0.21755141019821167,0.5340299010276794
61975,0.5709192752838135,0.24012549221515656,0.18895524740219116
39058,0.33744311332702637,0.5165429711341858,0.14601390063762665
12932,0.0028984572272747755,0.047853536903858185,0.9492480158805847
24360,0.3884034752845764,0.3446045219898224,0.2669920027256012
38619,0.19176490604877472,0.17991693317890167,0.628318190574646
4139,8.110195049084723e-4,0.9963394403457642,0.0028495173901319504
4526,0.47047463059425354,0.09467276930809021,0.4348525404930115
2576,0.7113887071609497,0.1055077463388443,0.183103546500206
64589,0.4039918780326843,0.418057918548584,0.1779501587152481
20700,0.4098178744316101,0.01945316232740879,0.5707289576530457
44286,0.46603864431381226,0.4142679274082184,0.11969347298145294
37276,0.346686989068985,0.2849602699279785,0.3683527708053589
12105,0.6539521813392639,0.06756260991096497,0.2784852385520935
66821,0.5415390133857727,0.12804488837718964,0.33041614294052124
55016,0.02215474843978882,0.7330871820449829,0.24475805461406708
51519,0.459487646818161,0.29494574666023254,0.24556660652160645
9559,0.7131441831588745,0.11653601378202438,0.1703198254108429
6558,0.009641147218644619,0.38593414425849915,0.6044247150421143
1690,7.274048402905464e-4,0.99726402759552,0.0020085375290364027
23523,0.5392380356788635,0.2731677293777466,0.18759426474571228
46327,0.5461589694023132,0.12489596009254456,0.3289451003074646
63149,0.48907291889190674,0.09033427387475967,0.42059287428855896
738,0.004841076210141182,0.06462882459163666,0.9305301308631897
34553,0.2578033208847046,0.19955971837043762,0.5426369309425354
63896,0.051186978816986084,0.43657976388931274,0.5122332572937012
23785,0.0037297660019248724,0.08401254564523697,0.9122576713562012
54177,0.1404973268508911,0.07330849766731262,0.7861941456794739
74048,0.7492339611053467,0.0660828948020935,0.18468314409255981
2733,0.870719850063324,0.07192767411470413,0.05735253170132637
8411,0.7439841032028198,0.177928626537323,0.07808732241392136
68596,0.7511773705482483,0.08991339802742004,0.15890924632549286
32878,0.4948442578315735,0.24358202517032623,0.2615736722946167
32808,0.49773892760276794,0.08276771754026413,0.41949334740638733
20651,0.005176696460694075,0.10855060070753098,0.886272668838501
59338,0.4879409074783325,0.12975351512432098,0.3823055326938629
21707,0.7875086069107056,0.0379001758992672,0.17459116876125336
10790,0.08025981485843658,0.606499433517456,0.3132407069206238
58676,0.7332623600959778,0.042197953909635544,0.2245396375656128
41349,0.6718270182609558,0.07889775931835175,0.24927526712417603
25372,0.6911048889160156,0.07031767815351486,0.2385774552822113
31223,0.38764098286628723,0.36835795640945435,0.24400103092193604
72580,0.7350514531135559,0.10896623134613037,0.15598233044147491
32754,0.7979541420936584,0.05949513614177704,0.14255070686340332
63797,0.48282453417778015,0.28657108545303345,0.23060433566570282
40261,0.4805335998535156,0.07811646163463593,0.44134989380836487
60198,0.3080533742904663,0.09803883731365204,0.5939077734947205
22902,0.7181668877601624,0.041027333587408066,0.2408057451248169
77058,0.8843405842781067,0.027409756556153297,0.08824963122606277
44780,0.28791600465774536,0.25808247923851013,0.4540014863014221
4171,0.27069923281669617,0.2846064567565918,0.4446943402290344
23252,0.46464893221855164,0.1241784617304802,0.41117262840270996
23359,0.6959999799728394,0.03149193897843361,0.27250808477401733
3314,0.004666994325816631,0.9518090486526489,0.043523963540792465
7427,0.007472041063010693,0.17123253643512726,0.821295440196991
36910,0.010793769732117653,0.2760486304759979,0.71315765380859375
64684,0.7806208729743958,0.04043296352028847,0.1789461374282837
9427,0.768552839756012,0.07412958145141602,0.15731756389141083
25831,0.3627146780490875,0.08992935717105865,0.5473559498786926
20386,0.0023445819970220327,0.9824276566505432,0.015227793715894222
56480,0.9141541719436646,0.012790943495929241,0.07305485010147095
4654,0.7290506958961487,0.040554847568273544,0.23039449751377106
10123,0.47510167956352234,0.10404004901647568,0.420858234167099
70764,0.0011767622781917453,0.994454562664032,0.004368647001683712
15517,0.6510636806488037,0.12178493291139603,0.22715137898921967
25830,0.6156546473503113,0.0785941630601883,0.30575117468833923
64197,0.7830093502998352,0.03501954674720764,0.18197107315063477
20713,0.7562170028686523,0.058232542127370834,0.1855504810810089
24548,0.004225412383675575,0.046806324273347855,0.948968231678009
41578,0.8405840992927551,0.04653768613934517,0.11287818849086761
27184,0.9054650664329529,0.01472072210162878,0.07981420308351517
36808,0.535062849521637,0.3024466037750244,0.16249053180217743
39060,0.009697336703538895,0.22831356525421143,0.7619890570640564
1472,0.9072514176368713,0.02038123458623886,0.07236731052398682
71334,0.8005363941192627,0.03011591173708439,0.16934773325920105
68025,0.6864738464355469,0.13382789492607117,0.17969828844070435
36205,0.6869321465492249,0.07828807830810547,0.23477976024150848
68289,0.3131199777126312,0.15226800739765167,0.5346119999885559
21622,0.029439670965075493,0.49769821763038635,0.4728620946407318
59922,0.5545830726623535,0.2928646504878998,0.1525522619485855
33641,0.5564952492713928,0.13985158503055573,0.30365315079689026
19630,0.5189559459686279,0.2798888683319092,0.2011551856994629
6429,0.5168420076370239,0.17887429893016815,0.3042837083339691
76213,0.004255254287272692,0.08661780506372452,0.9091269373893738
55795,0.7004735469818115,0.03769040107727051,0.26183605194091797
59992,0.48153895139694214,0.047978177666664124,0.47048288583755493
56460,0.0972544327378273,0.2000018060207367,0.7027437686920166
29593,0.6601110696792603,0.0822744220495224,0.25761446356773376
54665,0.44289010763168335,0.05519236996769905,0.5019174814224243
53099,0.030246375128626823,0.6354942917823792,0.3342593014240265
27032,0.589740514755249,0.2238866090774536,0.18637284636497498
52499,0.2674870193004608,0.5026029944419861,0.2299099713563919
49894,0.8819432854652405,0.05776422843337059,0.060292474925518036
52932,0.7309785485267639,0.03671905770897865,0.23230236768722534
59332,0.6111813187599182,0.1151508092880249,0.2736679017543793
29623,0.7104195952415466,0.12970809638500214,0.15987230837345123
14921,0.370228111743927,0.31270965933799744,0.3170621693134308
51586,0.6859056949615479,0.17175276577472687,0.14234156906604767
46529,0.8307947516441345,0.010381053201854229,0.1588241159915924
61172,0.8518350720405579,0.03349388390779495,0.11467097699642181
69452,0.5245939493179321,0.18010561168193817,0.2953004539012909
66476,0.36213257908821106,0.1753380298614502,0.46252936124801636
23715,0.8996827602386475,0.043066784739494324,0.05725044757127762
6812,0.48209670186042786,0.31267639994621277,0.2052268534898758
59883,0.0059989700093865395,0.9430093765258789,0.05099158361554146
46210,0.7147578597068787,0.16293935477733612,0.12230275571346283
48868,0.610636830329895,0.15078528225421906,0.23857788741588593
29760,0.005879569333046675,0.17336462438106537,0.8207558393478394
55151,0.0033834511414170265,0.06141280382871628,0.9352037310600281
1697,0.49314236640930176,0.2163812816143036,0.29047635197639465
18841,0.5523250102996826,0.06312933564186096,0.3845456540584564
15007,0.7048085331916809,0.04502517729997635,0.25016626715660095
12235,0.3633769154548645,0.2292780876159668,0.4073450565338135
66801,0.007926213555037975,0.8212398886680603,0.17083394527435303
77473,0.4082624912261963,0.04990146681666374,0.5418360233306885
27295,0.5913124680519104,0.2539156377315521,0.15477187931537628
55219,0.7879247665405273,0.038076724857091904,0.17399846017360687
67091,0.06328640878200531,0.20412622392177582,0.7325873970985413
75746,0.06323051452636719,0.5982969403266907,0.33847251534461975
33521,0.001070068683475256,0.9948198199272156,0.004110174719244242
49402,0.8096749186515808,0.03814331442117691,0.1521817147731781
49041,0.5857616066932678,0.3044736981391907,0.1097647026181221
75451,0.5329419374465942,0.061023369431495667,0.4060346782207489
55260,0.9001516103744507,0.01841019280254841,0.08143825083971024
66055,0.3956214189529419,0.2997329533100128,0.3046456575393677
75019,0.757560133934021,0.106287382543087,0.13615252077579498
1120,0.8276128172874451,0.06562187522649765,0.10676531493663788
64883,0.6031666398048401,0.10865728557109833,0.28817611932754517
44381,0.5161104202270508,0.0829511359333992,0.4009384512901306
58333,0.8210221529006958,0.08923949301242828,0.08973836898803711
68629,0.8309776186943054,0.044931791722774506,0.12409057468175888
61476,0.709688127040863,0.03627043962478638,0.254041463136673
55231,0.5752682685852051,0.28572124242782593,0.1390104740858078
40894,0.026396289467811584,0.5789980888366699,0.3946056365966797
73417,0.15290385484695435,0.416159451007843,0.4309367537498474
53794,0.017187153920531273,0.8333726525306702,0.149440199136734
20124,8.987202891148627e-4,0.9963000416755676,0.0028012346010655165
27383,0.7904788255691528,0.05917897820472717,0.1503422111272812
34330,0.9355327486991882,0.026889018714427948,0.03757820650935173
3248,0.6568375825881958,0.13167054951190948,0.2114919126033783
36738,0.5217886567115784,0.10682442039251328,0.37138694524765015
55537,0.6373428702354431,0.04457008093595505,0.31808704137802124
33846,0.8123503923416138,0.048961009830236435,0.1386885643005371
66784,0.7550340294837952,0.03196382522583008,0.21300211548805237
71918,0.4620875418186188,0.07373504340648651,0.46417737007141113
37926,0.3514552414417267,0.3958966135978699,0.25264817476272583
44387,0.5851306915283203,0.14564082026481628,0.2692284882068634
27746,0.4345310628414154,0.05973239988088608,0.5057365298271179
59788,0.001703197485767305,0.9904887676239014,0.0078079900704324245
37156,0.66425621509552,0.18304148316383362,0.15270230174064636
65793,0.38935932517051697,0.41471388936042786,0.1959267556667328
37827,0.2339843213558197,0.22064156830310822,0.5453740954399109
14365,0.4853375256061554,0.09579862654209137,0.41886377334594727
20898,0.414821982383728,0.03692830726504326,0.5482497215270996
58785,0.861267626285553,0.07074974477291107,0.06798259168863297
48657,0.6451423764228821,0.14637167751789093,0.20848600566387177
55793,0.8175047039985657,0.09481249004602432,0.08768276125192642
77115,0.6737173199653625,0.16615667939186096,0.1601259559392929
13024,0.29929786920547485,0.3589787781238556,0.34172338247299194
4789,0.6217658519744873,0.09526700526475906,0.28296715021133423
38804,0.866473913192749,0.07742804288864136,0.05609799548983574
77210,0.3633156716823578,0.2827928066253662,0.3538915514945984
63740,0.38051775097846985,0.03353289142251015,0.5859493613243103
19159,0.6455217599868774,0.09996617585420609,0.2545120418071747
76370,0.4336312711238861,0.02650449424982071,0.539864182472229
33003,0.5285748839378357,0.31352102756500244,0.15790405869483948
7911,0.7798703908920288,0.10888823866844177,0.11124134808778763
46321,0.8171485066413879,0.057439304888248444,0.12541219592094421
16920,0.577698826789856,0.1840149313211441,0.23828625679016113
37210,0.6680920720100403,0.0926472544670105,0.23926067352294922
37994,0.0030881257262080908,0.06627186387777328,0.9306400418281555
41617,0.8535966873168945,0.028115402907133102,0.11828789860010147
48117,0.7581031322479248,0.023086147382855415,0.2188107818365097
12800,0.36353808641433716,0.38548436760902405,0.2509775459766388
34369,0.7916346192359924,0.03074328601360321,0.17762210965156555
12870,0.4650222063064575,0.13523010909557343,0.39974769949913025
37467,0.726719081401825,0.033443059772253036,0.23983779549598694
36276,0.007794955745339394,0.05609722435474396,0.9361078143119812
64545,0.43238136172294617,0.10620898753404617,0.46140968799591064
31572,0.034030526876449585,0.6430437564849854,0.3229256868362427
65596,0.9167407751083374,0.01192502025514841,0.07133421301841736
13799,0.03623111546039581,0.1239939033985138,0.8397749662399292
20144,0.014460446313023567,0.647294282913208,0.3382452130317688
57513,0.011702567338943481,0.4471485912799835,0.541148841381073
51363,0.19998317956924438,0.08178465068340302,0.7182321548461914
59449,0.7149941921234131,0.02183830551803112,0.26316750049591064
35388,0.708743155002594,0.1193515881896019,0.1719052642583847
64482,0.708419144153595,0.13305996358394623,0.1585208624601364
52579,0.4725675880908966,0.31227168440818787,0.21516066789627075
8462,0.29168567061424255,0.046872399747371674,0.6614419221878052
66082,0.13216157257556915,0.5247975587844849,0.3430408835411072
25965,0.7123586535453796,0.03199632093310356,0.2556450068950653
21437,0.5185350179672241,0.11576449126005173,0.36570051312446594
14680,0.4462568163871765,0.05756736174225807,0.4961757957935333
75174,0.7866607904434204,0.02035331539809704,0.1929859071969986
35387,0.11164267361164093,0.14273738861083984,0.7456199526786804
17578,0.8323855996131897,0.03409777954220772,0.13351662456989288
37783,0.6018742322921753,0.25376805663108826,0.14435774087905884
17593,0.003917512018233538,0.9813022017478943,0.01478032860904932
15107,0.6096171736717224,0.15838314592838287,0.2319996953010559
59203,0.7039842009544373,0.1585407257080078,0.13747504353523254
70770,0.4354906976222992,0.20593993365764618,0.3585693836212158
77349,0.5964499115943909,0.14294055104255676,0.26060956716537476
61879,0.7963007688522339,0.028727732598781586,0.1749715507030487
4894,0.9339112043380737,0.011272157542407513,0.054816629737615585
6241,0.08726473897695541,0.38826850056648254,0.5244667530059814
27862,0.5316213965415955,0.08713458478450775,0.3812440037727356
68783,0.5287814140319824,0.1210964173078537,0.3501221835613251
63939,0.8900668025016785,0.028058551251888275,0.08187469840049744
21968,0.5427212119102478,0.1516956239938736,0.30558323860168457
4190,0.7548454999923706,0.026946408674120903,0.21820805966854095
68867,0.3833251893520355,0.48921245336532593,0.12746232748031616
53064,0.009247028268873692,0.22399379312992096,0.7667591571807861
61167,0.5363605618476868,0.18524321913719177,0.27839624881744385
53397,0.365476131439209,0.15361158549785614,0.4809122383594513
67411,0.6072083115577698,0.21905404329299927,0.17373763024806976
74260,0.5516864657402039,0.1669682413339615,0.28134530782699585
54201,0.7331909537315369,0.044294435530900955,0.2225145697593689
5943,0.5717442631721497,0.22544418275356293,0.2028115689754486
71443,0.48753538727760315,0.08983246982097626,0.422632098197937
35699,0.8510259389877319,0.04076188802719116,0.1082121878862381
62498,0.7206141352653503,0.034005261957645416,0.24538062512874603
34159,0.3769543766975403,0.05953704193234444,0.5635085701942444
35046,0.6102428436279297,0.09816276282072067,0.29159438610076904
8742,0.7087336182594299,0.12872624397277832,0.16254015266895294
35091,0.0013398292940109968,0.991821825504303,0.006838289089500904
59985,0.8555968999862671,0.03273481875658035,0.11166833341121674
60802,0.8664263486862183,0.07047290354967117,0.06310079246759415
46576,0.8424177169799805,0.040789518505334854,0.11679274588823318
75944,0.36374011635780334,0.3962576985359192,0.24000218510627747
6154,0.7159636616706848,0.1412937045097351,0.14274261891841888
25181,0.2043139934539795,0.48371273279190063,0.3119732737541199
27479,0.6067817807197571,0.05170576274394989,0.3415125012397766
42422,0.594758152961731,0.25042909383773804,0.1548127681016922
64865,0.44885167479515076,0.38931912183761597,0.16182920336723328
22654,0.01722700335085392,0.24176150560379028,0.7410115003585815
45048,0.8520534634590149,0.036716002970933914,0.11123053729534149
33019,0.8296570777893066,0.017259230837225914,0.1530836522579193
62236,0.41935718059539795,0.3245471119880676,0.25609567761421204
63662,0.11447405815124512,0.08552056550979614,0.800005316734314
4897,0.14706745743751526,0.3231842517852783,0.5297483205795288
70623,0.9009298086166382,0.04028334096074104,0.058786798268556595
68609,9.659595089033246e-4,0.9957119226455688,0.0033221603371202946
17339,0.09612822532653809,0.1698840856552124,0.7339876890182495
73268,0.01172936987131834,0.2796182632446289,0.7086523771286011
27348,0.3306109309196472,0.268919438123703,0.40046969056129456
38099,0.4528595507144928,0.3163175880908966,0.2308228611946106
69015,0.4372618794441223,0.0560581311583519,0.5066800117492676
27587,0.23449577391147614,0.3320923149585724,0.4334118664264679
6669,0.002467944286763668,0.9851030707359314,0.01242898590862751
8073,8.545284508727491e-4,0.9960222840309143,0.0031231786124408245
41524,0.006653699092566967,0.8425121903419495,0.15083415806293488
3069,0.7644167542457581,0.10673750191926956,0.1288457065820694
24937,0.33913400769233704,0.1196751669049263,0.5411908030509949
9846,0.6414140462875366,0.20728150010108948,0.15130440890789032
69626,0.7908267974853516,0.11094854772090912,0.09822466224431992
65294,0.06657391041517258,0.2968464493751526,0.6365796327590942
42498,0.051186978816986084,0.43657976388931274,0.5122332572937012
57561,0.28303465247154236,0.32773473858833313,0.3892305791378021
25951,0.41197913885116577,0.07698243111371994,0.5110384225845337
46565,0.3494036793708801,0.27784883975982666,0.3727474510669708
11619,0.91636061668396,0.02159210853278637,0.062047239392995834
34633,0.5909253358840942,0.2556065022945404,0.15346814692020416
36423,0.2771715521812439,0.19926561415195465,0.5235628485679626
49273,0.0046587008982896805,0.08547597378492355,0.9098653197288513
25288,0.6337064504623413,0.1854068785905838,0.1808866411447525
18964,0.003368276869878173,0.07621349394321442,0.9204182028770447
73693,0.25846588611602783,0.33366456627845764,0.4078695774078369
48227,0.028932977467775345,0.5299612879753113,0.44110575318336487
54178,0.5928391218185425,0.19895806908607483,0.20820286870002747
66609,0.7074294090270996,0.15317198634147644,0.13939864933490753
12655,0.006155942566692829,0.10399684309959412,0.8898471593856812
68406,0.8449750542640686,0.025490157306194305,0.1295347958803177
59691,0.2260255664587021,0.42516887187957764,0.34880557656288147
7671,0.7460351586341858,0.15796560049057007,0.09599926322698593
57307,0.009699016809463501,0.3499417304992676,0.6403592228889465
36085,0.3362426161766052,0.38863199949264526,0.2751254141330719
53682,0.9256243109703064,0.014853723347187042,0.059521980583667755
6419,0.6285910606384277,0.09155125916004181,0.27985766530036926
38150,0.6524953246116638,0.0735679343342781,0.27393677830696106
27179,0.6072326898574829,0.2826952338218689,0.1100720763206482
73357,0.6866998076438904,0.1724025458097458,0.14089761674404144
76137,0.007007372099906206,0.17599092423915863,0.8170017004013062
11371,0.005301539786159992,0.09556271135807037,0.8991357088088989
32413,0.877973198890686,0.05594420060515404,0.06608258187770844
10200,0.21609847247600555,0.2793806493282318,0.5045208930969238
55934,0.5421752333641052,0.2498137354850769,0.20801101624965668
26512,0.7524412274360657,0.14565637707710266,0.10190243273973465
77488,0.6879299283027649,0.06831744313240051,0.2437526434659958
76786,0.2818875312805176,0.38502198457717896,0.33309048414230347
66832,0.8485446572303772,0.0302312970161438,0.12122402340173721
73771,0.14746610820293427,0.644976794719696,0.2075570821762085
41846,0.5897312760353088,0.13487005233764648,0.27539870142936707
41351,0.3810271918773651,0.17849059402942657,0.4404821991920471
45411,0.010542980395257473,0.6105441451072693,0.37891286611557007
7543,0.2972860038280487,0.3790605664253235,0.3236534297466278
6433,0.8494714498519897,0.035312797874212265,0.1152157261967659
1537,0.31256863474845886,0.020113959908485413,0.6673174500465393
14035,0.5354424715042114,0.12138671427965164,0.34317079186439514
4982,0.4332517683506012,0.07550456374883652,0.4912436306476593
50599,0.9014440774917603,0.021532593294978142,0.07702331244945526
45095,0.061061792075634,0.16647817194461823,0.7724600434303284
42184,0.7645220160484314,0.02429966628551483,0.21117830276489258
9105,0.04292970895767212,0.5568981766700745,0.4001721143722534
77460,0.8860019445419312,0.030788376927375793,0.08320965617895126
35700,0.6275719404220581,0.19779077172279358,0.17463728785514832
75902,0.4803784191608429,0.08651074022054672,0.4331108331680298
64413,0.18920359015464783,0.12577450275421143,0.6850219368934631
64652,0.36894184350967407,0.22454774379730225,0.40651044249534607
9331,0.6703317761421204,0.18337351083755493,0.1462947428226471
57197,0.5469812154769897,0.13448503613471985,0.3185337483882904
36248,0.630368709564209,0.10937558114528656,0.26025575399398804
24631,0.11054985970258713,0.18097873032093048,0.708471417427063
35257,0.7222912907600403,0.04748315364122391,0.2302255481481552
49578,0.09376785904169083,0.14490178227424622,0.7613303661346436
46139,0.6680920720100403,0.0926472544670105,0.23926067352294922
64521,0.07119741290807724,0.6018498539924622,0.32695272564888
48285,0.4129924476146698,0.08136794716119766,0.5056396126747131
19981,0.5015140175819397,0.10591232776641846,0.39257368445396423
23479,0.004745858255773783,0.08375173807144165,0.9115024209022522
226,0.5007445216178894,0.014831984415650368,0.48442351818084717
40507,0.6547778248786926,0.1616409718990326,0.18358121812343597
43626,0.01483895443379879,0.912685751914978,0.07247527688741684
4852,0.6457344889640808,0.04759702831506729,0.3066685199737549
3410,0.009058375842869282,0.4130922555923462,0.5778493881225586
6549,0.5523250102996826,0.06312933564186096,0.3845456540584564
70534,0.5328872203826904,0.32643449306488037,0.140678271651268
38419,0.28251853585243225,0.2748001217842102,0.44268131256103516
65044,0.19255967438220978,0.08523823320865631,0.7222020626068115
41567,0.007104309741407633,0.09749501198530197,0.8954007029533386
14640,0.7223360538482666,0.1651436686515808,0.11252021789550781
63548,0.003959824331104755,0.07100566476583481,0.9250345230102539
64560,0.779534101486206,0.038561977446079254,0.1819038987159729
41539,0.005867963191121817,0.10702600330114365,0.8871060609817505
43008,0.4159142076969147,0.10092958807945251,0.4831562340259552
42524,0.010260693728923798,0.19661946594715118,0.7931198477745056
16194,0.010058851912617683,0.3851444125175476,0.6047967076301575
6012,0.256455659866333,0.6207014322280884,0.12284290790557861
422,0.536272406578064,0.1873379945755005,0.27638956904411316
25942,0.3256205916404724,0.05214674398303032,0.6222326755523682
22172,0.24703092873096466,0.46963000297546387,0.2833390235900879
6623,0.8226854205131531,0.03329953923821449,0.1440150886774063
65689,0.10311201214790344,0.5237873196601868,0.37310072779655457
19792,0.5468370914459229,0.09312577545642853,0.3600371181964874
16592,0.895715057849884,0.018697408959269524,0.0855875089764595
21159,0.012002059258520603,0.4597935378551483,0.5282043814659119
37640,0.8719853162765503,0.026251183822751045,0.1017635241150856
